x,n,payoff_C,payoff_D,epi_size,C,eta,beta,gamma,theta,x0,n0,L,Dr,Dg,Game
0.99999,0.998049438596936,0.9966530866913493,0.0,0.0022022022022022024,0.1,0.2,0.2,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980233283133345,0.9974643846357919,0.0,0.0005255255255255255,0.1,0.2,0.2,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998028064871391,0.997406813854381,0.0,0.0006756756756756757,0.1,0.2,0.2,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980190503955779,0.9977098145180331,0.0,0.00017517517517517516,0.1,0.2,0.2,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980186068029522,0.9977345118545167,0.0,0.0001001001001001001,0.1,0.2,0.2,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980199953850916,0.9975984271295424,0.0,0.0003003003003003003,0.1,0.2,0.2,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980245805567861,0.9976160360001829,0.0,0.0002752752752752753,0.1,0.2,0.2,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980200405099149,0.9976109098498515,0.0,0.0003003003003003003,0.1,0.2,0.2,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980168860111462,0.9977075291486364,0.0,0.00015015015015015014,0.1,0.2,0.2,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998230611840185,0.9924279027164442,0.0,0.011036036036036036,0.1,0.2,0.30000000000000004,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980795342216583,0.996435703509873,0.0,0.0026776776776776777,0.1,0.2,0.30000000000000004,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980492898038241,0.9967541918191756,0.0,0.0017767767767767767,0.1,0.2,0.30000000000000004,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980297894490362,0.9973837473672281,0.0,0.0007007007007007007,0.1,0.2,0.30000000000000004,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980329051916695,0.9972370323027333,0.0,0.000925925925925926,0.1,0.2,0.30000000000000004,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980207466191369,0.997474177964332,0.0,0.00047547547547547545,0.1,0.2,0.30000000000000004,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980273546479187,0.99729391658673,0.0,0.0007257257257257257,0.1,0.2,0.30000000000000004,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980174874393386,0.9974330619886914,0.0,0.0005255255255255255,0.1,0.2,0.30000000000000004,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980203322247709,0.997411233715292,0.0,0.0005505505505505506,0.1,0.2,0.30000000000000004,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980139456000353,0.9975791990227065,0.0,0.00032532532532532533,0.1,0.2,0.30000000000000004,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9987409666934632,0.970854669917027,0.0,0.05513013013013013,0.1,0.2,0.4,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9981265927880226,0.9947080004925191,0.0,0.006056056056056056,0.1,0.2,0.4,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998065991362379,0.9965463208500216,0.0,0.0023773773773773776,0.1,0.2,0.4,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980377181380744,0.9969292812326256,0.0,0.0014514514514514514,0.1,0.2,0.4,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980440712514567,0.9971866785920817,0.0,0.001051051051051051,0.1,0.2,0.4,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998035869055044,0.997139563815998,0.0,0.0012262262262262263,0.1,0.2,0.4,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980326826161235,0.9971870528494912,0.0,0.000925925925925926,0.1,0.2,0.4,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980249329147918,0.9973409717602587,0.0,0.0007257257257257257,0.1,0.2,0.4,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980329761872618,0.9971751572741271,0.0,0.0008758758758758759,0.1,0.2,0.4,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980257715997937,0.997316925822385,0.0,0.0007507507507507507,0.1,0.2,0.4,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9996474240047618,0.8023967366346348,0.0,0.3938938938938939,0.1,0.2,0.5,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9982130628010104,0.9926348491663445,0.0,0.010385385385385386,0.1,0.2,0.5,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980907146219768,0.9959716913154953,0.0,0.0036036036036036037,0.1,0.2,0.5,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980578117869573,0.9963376894358797,0.0,0.0025275275275275276,0.1,0.2,0.5,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980443862302232,0.9968112562743231,0.0,0.0017017017017017016,0.1,0.2,0.5,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980444331944419,0.9968493517041935,0.0,0.0015265265265265264,0.1,0.2,0.5,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980368083857866,0.997003089151747,0.0,0.0014014014014014013,0.1,0.2,0.5,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980339276842702,0.9969378430515641,0.0,0.0013763763763763764,0.1,0.2,0.5,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980366200195189,0.997053679132113,0.0,0.001151151151151151,0.1,0.2,0.5,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.99803380716068,0.9969878696689165,0.0,0.0012762762762762762,0.1,0.2,0.5,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.9999046153288252,0.9998094146658155,0.5629806764502641,0.0,0.8728728728728729,0.1,0.2,0.6,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9983273938215678,0.9898782173170263,0.0,0.016241241241241242,0.1,0.2,0.6,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9981311514924754,0.9944753256940307,0.0,0.006406406406406407,0.1,0.2,0.6,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980857852102335,0.9956160687486775,0.0,0.0040790790790790794,0.1,0.2,0.6,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980638142177093,0.9962684616873038,0.0,0.0028278278278278278,0.1,0.2,0.6,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980652152471163,0.9966592618854824,0.0,0.001926926926926927,0.1,0.2,0.6,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980491395851446,0.9967920679756915,0.0,0.0016016016016016017,0.1,0.2,0.6,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980447876858198,0.9969623900002332,0.0,0.0013513513513513514,0.1,0.2,0.6,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980359045259098,0.9971153749085192,0.0,0.001076076076076076,0.1,0.2,0.6,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980385749315748,0.9969806008875556,0.0,0.0013013013013013013,0.1,0.2,0.6,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.9998333044697528,0.9998228710054419,0.5259322087601223,0.0,0.9471971971971972,0.1,0.2,0.7000000000000001,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9986463162537854,0.9785295910829245,0.0,0.039464464464464465,0.1,0.2,0.7000000000000001,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9981944808136518,0.9933288616803574,0.0,0.008958958958958959,0.1,0.2,0.7000000000000001,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9981080143714994,0.9959288681361576,0.0,0.0035535535535535533,0.1,0.2,0.7000000000000001,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998096194653338,0.9960793099370334,0.0,0.003103103103103103,0.1,0.2,0.7000000000000001,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980909966699513,0.9960228847625417,0.0,0.0033283283283283283,0.1,0.2,0.7000000000000001,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980586853486602,0.9961514032711933,0.0,0.002702702702702703,0.1,0.2,0.7000000000000001,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980606941256329,0.9968298166659235,0.0,0.0015765765765765765,0.1,0.2,0.7000000000000001,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
