x,n,payoff_C,payoff_D,epi_size,C,eta,beta,gamma,theta,x0,n0,L,Dr,Dg,Game
0.047783133023012805,4.146231491117072e-05,-0.005080577490705909,-0.005855011622212778,0.006484262039817596,0.1,0.2,0.2,0.1,0.5,0.5,0.5,300,0.5,0.5,PD
0.036842385935887206,1e-05,-0.003777804714278065,-0.002787925209390055,0.003080858636414192,0.1,0.2,0.2,0.2,0.5,0.5,0.5,300,0.5,0.5,PD
0.03177398413430996,1e-05,-0.0032139756979201427,-0.0019763705372038707,0.002268935602268936,0.1,0.2,0.2,0.30000000000000004,0.5,0.5,0.5,300,0.5,0.5,PD
0.025648012890677897,1e-05,-0.0025778513735958183,-0.000986394060727394,0.0012123234345456568,0.1,0.2,0.2,0.4,0.5,0.5,0.5,300,0.5,0.5,PD
0.02412127303356197,1e-05,-0.002437727927927928,-0.0007750485485485486,0.0010566121677232788,0.1,0.2,0.2,0.5,0.5,0.5,0.5,300,0.5,0.5,PD
0.022886921854610214,1e-05,-0.0022920401401401403,-0.000541460960960961,0.0007340674007340674,0.1,0.2,0.2,0.6,0.5,0.5,0.5,300,0.5,0.5,PD
0.02240488251530161,1e-05,-0.002265352274496719,-0.0004413533533533534,0.0006784562340117896,0.1,0.2,0.2,0.7000000000000001,0.5,0.5,0.5,300,0.5,0.5,PD
0.022759361654531123,1e-05,-0.002278694928261595,-0.0005303373373373374,0.0007674341007674341,0.1,0.2,0.2,0.8,0.5,0.5,0.5,300,0.5,0.5,PD
0.021943350322246553,1e-05,-0.002197511556000445,-0.00037461311311311315,0.0006117228339450561,0.1,0.2,0.2,0.9,0.5,0.5,0.5,300,0.5,0.5,PD
0.021596452053971416,1e-05,-0.0021630364253142033,-0.0002967510844177511,0.00047825603381158936,0.1,0.2,0.2,1.0,0.5,0.5,0.5,300,0.5,0.5,PD
0.18587101344080542,1e-05,-0.023613817172728285,-0.023544802969636302,0.02890668446224002,0.1,0.2,0.30000000000000004,0.1,0.5,0.5,0.5,300,0.5,0.5,PD
0.040880033488042686,0.00019025677690636718,-0.004249727013402922,-0.00466255486383126,0.005427649872094317,0.1,0.2,0.30000000000000004,0.2,0.5,0.5,0.5,300,0.5,0.5,PD
