x,n,payoff_C,payoff_D,epi_size,C,eta,beta,gamma,theta,x0,n0,L,Dr,Dg,Game
0.99999,0.9980140427585079,0.9976920747362104,0.0,0.00012512512512512512,0.1,0.2,0.1,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980128791242951,0.9964746508434954,0.0,0.0025525525525525524,0.1,0.2,0.2,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998011461669289,0.996886820373575,0.0,0.0017267267267267268,0.1,0.2,0.2,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998012222995338,0.9969886975419108,0.0,0.0013513513513513514,0.1,0.2,0.2,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.99801314979819,0.9974282199514107,0.0,0.0005505505505505506,0.1,0.2,0.2,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980134031729485,0.9975162625083143,0.0,0.00037537537537537537,0.1,0.2,0.2,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998013402957734,0.9974158573903152,0.0,0.0006006006006006006,0.1,0.2,0.2,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980136502795197,0.9975290731442659,0.0,0.0003503503503503503,0.1,0.2,0.2,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980136876142227,0.9973788743401686,0.0,0.0006006006006006006,0.1,0.2,0.2,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998013729997337,0.9976040714823041,0.0,0.0002752752752752753,0.1,0.2,0.2,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980136560572233,0.9976539298891925,0.0,0.00022522522522522523,0.1,0.2,0.2,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980087310699794,0.9878576027956368,0.0,0.019544544544544545,0.1,0.2,0.30000000000000004,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980073160242876,0.996080777079365,0.0,0.003103103103103103,0.1,0.2,0.30000000000000004,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980112596769655,0.9971378725432907,0.0,0.0011011011011011012,0.1,0.2,0.30000000000000004,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998012284212035,0.9973643655714401,0.0,0.0007257257257257257,0.1,0.2,0.30000000000000004,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.998012467245305,0.9975144931447069,0.0,0.0005505505505505506,0.1,0.2,0.30000000000000004,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980133311071285,0.9972909276441342,0.0,0.0007257257257257257,0.1,0.2,0.30000000000000004,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980134634600003,0.9973911640528518,0.0,0.0005755755755755755,0.1,0.2,0.30000000000000004,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980131434311288,0.9975159753970888,0.0,0.00037537537537537537,0.1,0.2,0.30000000000000004,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980132294232812,0.9974410553372549,0.0,0.00047547547547547545,0.1,0.2,0.30000000000000004,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980132481456631,0.9974535085958646,0.0,0.00047547547547547545,0.1,0.2,0.30000000000000004,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980106255168101,0.9465230600680791,0.0,0.10215215215215215,0.1,0.2,0.4,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980079900847351,0.9951282473606574,0.0,0.005105105105105105,0.1,0.2,0.4,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980071468177117,0.9965693446889098,0.0,0.002177177177177177,0.1,0.2,0.4,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
